poiID,poiCat,poiLon,poiLat
703,Transport,139.7746163607,35.7073575044
704,Store,139.774466157,35.708289673
705,Restaurant,139.7738358378,35.7085455819
706,Shop,139.7745814919,35.7099645
707,School,139.7704769573,35.7328677518
708,Restaurant,139.7216289347,35.7606616457
709,Restaurant,139.7747665644,35.6989239324
710,Transport,139.7904467583,35.7772268347
1,Transport,139.8051452637,35.7496469435
711,Restaurant,139.7565040737,35.7459723853
712,Building,139.729400808,35.7564941129
713,Transport,139.7712743282,35.7281022107
714,Transport,139.7273754334,35.5880971205
715,Transport,139.7765077774,35.7133747769
716,Entertainment,139.7929708376,35.6315804799
717,Shop,139.7950816154,35.6288420286
718,Transport,139.6479403228,35.7419629397
719,Park,139.6471993857,35.7429531613
720,Restaurant,139.7718000412,35.6998039232
721,Shop,139.7716501235,35.7010775516
722,Entertainment,139.7716283798,35.6989783876
723,Transport,139.7730338573,35.6983358143
724,School,139.7624052034,35.6984362309
725,Shop,139.7715702476,35.6988490125
726,Office,139.7725510597,35.6997385777
727,Transport,139.7276830673,35.7629157362
728,Store,139.7270527482,35.7622257961
729,Entertainment,139.7708713382,35.7016692279
730,Shop,139.7712528706,35.7018121828
731,Shop,139.7712180018,35.701816539
732,Transport,139.7641718388,35.6720446842
733,Store,139.7657757998,35.6722669359
734,Entertainment,139.760902226,35.6735873596
735,Entertainment,139.7717948988,35.6988294604
736,Shop,139.772411,35.698025
737,Transport,139.7984075546,35.7120225941
738,Entertainment,139.7935313,35.714896
739,Entertainment,139.7943654656,35.7134730285
740,Store,139.83932355,35.7769189138
741,Scenic Lookout,139.776357998,35.7135673746
742,Transport,139.7772288322,35.7137300097
743,Transport,139.7289061546,35.5883687643
744,Transport,139.6199816465,35.7046306309
745,Restaurant,139.481162842,35.70416629
746,Transport,139.4802546501,35.7002526277
747,Transport,139.6468144655,35.553199728
748,Restaurant,139.6464154869,35.5532090023
749,Office,139.7166967392,35.8009424173
750,Restaurant,139.7214493656,35.7601675671
751,School,139.7182172148,35.7651755079
752,Athletic & Sport,139.7428429127,35.591400607
753,Restaurant,139.7546553612,35.7023523567
754,Shop,139.7522842884,35.707196334
755,School,139.7075343132,35.7193224106
756,Shop,139.716152322,35.7301378016
757,Office,139.7683503405,35.7302346902
758,Transport,139.7546359152,35.7467838285
759,Office,139.7540800169,35.7032189521
760,School,139.7614896297,35.7021084077
761,Restaurant,139.7709953785,35.6987758142
762,Building,139.7011285275,35.6924946948
763,Transport,139.5132297277,35.7261490502
764,Shop,139.7047019005,35.7132247579
765,Transport,139.7387123108,35.6282272324
766,Store,139.7711589932,35.7003397545
767,Restaurant,139.7788381577,35.697453629
768,Building,139.7722426057,35.669290455
769,Shop,139.7722541883,35.6692169378
770,Entertainment,139.7739672661,35.7001045119
771,Transport,139.740858078,35.5366881935
772,Office,139.7205591202,35.7631464404
773,Shop,139.7766325939,35.7137290172
774,Shop,139.7721540928,35.6992463064
775,Transport,139.6883136034,35.7016379323
776,Transport,139.6951683181,35.7020595612
777,Transport,139.7033071518,35.7092915243
778,Building,139.7050613165,35.7143659255
779,Restaurant,139.7038704157,35.7141481467
780,Store,139.7050130367,35.7128327499
781,Shop,139.697515,35.690035
782,Transport,139.6827989817,35.7010367653
783,Store,139.6972774,35.70443346
784,Shop,139.6865385129,35.7016136598
785,Store,139.6747738123,35.7022499853
786,Store,139.6906663041,35.7016779651
787,Transport,139.7036846925,35.7103293834
788,Restaurant,139.7034680843,35.7099841011
789,Store,139.7021688078,35.6861189644
790,Store,139.7008502483,35.6865725414
791,Store,139.6987044811,35.6925676706
792,Shop,139.6781043575,35.7016219673
793,Restaurant,139.699447453,35.6931209774
794,Restaurant,139.7035899485,35.7101150684
795,Transport,139.6734809875,35.7021606825
796,Restaurant,139.7031683475,35.7136412642
797,Store,139.7034358978,35.7106723161
798,Transport,139.6894025803,35.7587020024
799,Restaurant,139.7051277012,35.7128719508
800,Transport,139.6757474542,35.7019036641
801,Store,139.70373,35.7117020189
802,Store,139.7029531002,35.6921820963
803,Building,139.6995466948,35.6920709982
804,Store,139.6803125739,35.7009932023
805,Restaurant,139.66548189,35.708117
806,Entertainment,139.6689319611,35.705122869
807,Office,139.6661630148,35.7033926199
808,Transport,139.7057908773,35.6924304325
809,Shop,139.7069583088,35.6897210207
810,Building,139.705517292,35.6907073117
811,Transport,139.7038781155,35.6844986805
812,Transport,139.7135837755,35.6799168498
813,Entertainment,139.6959959681,35.6911166866
814,Entertainment,139.6662443876,35.7050771302
815,Restaurant,139.6656489372,35.7038007891
816,Transport,139.6875035763,35.701633576
817,Transport,139.7009468079,35.6923585458
818,Transport,139.6826863289,35.6970027305
819,Store,139.7043179847,35.7113619361
820,Store,139.6995928122,35.6912567294
821,Store,139.6997237206,35.6913390544
822,Building,139.6971166134,35.6921842747
823,Shop,139.7037550807,35.6915743228
824,Entertainment,139.6983584762,35.6930752317
825,Store,139.668266031,35.7051349158
826,Transport,139.7228711843,35.7232377287
827,Transport,139.74474,35.702653192
828,Building,139.7511195391,35.6527358412
829,Restaurant,139.751213,35.653047
830,Store,139.7524131235,35.6530547802
831,Transport,139.6991014481,35.693865975
832,Store,139.7058338,35.69209278
833,Transport,139.7041225433,35.689648587
834,Shop,139.7023308277,35.6870082491
835,Store,139.698007,35.689354
836,Restaurant,139.6973794699,35.6887074865
837,Store,139.6721506119,35.702300082
838,Transport,139.6536131948,35.6559199807
839,Transport,139.6578410268,35.69800309
840,Store,139.6577310562,35.6982465071
841,Shop,139.6683058993,35.675213014
842,Transport,139.6672582626,35.6737442402
843,Transport,139.7000408918,35.7012937866
844,Transport,139.707942009,35.7008363753
845,Entertainment,139.6662726488,35.7070000437
846,Store,139.6660405,35.70399028
847,Store,139.7037094831,35.7113126121
848,Entertainment,139.6981548929,35.6884650653
849,Entertainment,139.7033903003,35.7136211195
850,Restaurant,139.4799435139,35.69924195
851,Store,139.4797933102,35.7004464847
852,Building,139.4786045392,35.7007058425
853,Restaurant,139.4799159658,35.7009097684
854,Restaurant,139.70277071,35.6919141537
855,Building,139.6985086799,35.6892804263
856,Entertainment,139.6978515387,35.6928160056
857,Restaurant,139.6821866973,35.6969883428
858,Store,139.6983933449,35.6938180514
859,Transport,139.7140279412,35.6878753004
860,Transport,139.7156560421,35.6888033398
861,Transport,139.71601267,35.6876335037
862,Store,139.7258739073,35.671894003
863,Transport,139.6828271449,35.6969863936
864,Building,139.6934551693,35.6881044519
865,Shop,139.700363759,35.6878734667
866,Entertainment,139.6995031089,35.6930910249
867,Transport,139.7048702091,35.6908652479
868,Restaurant,139.7067189217,35.6917965201
869,Restaurant,139.6659586973,35.7041780873
870,Restaurant,139.7032309203,35.7116442735
871,Store,139.7045274215,35.712339783
872,Shop,139.7669575976,35.6812804117
873,Restaurant,139.4825989008,35.7007536054
874,Store,139.6800632472,35.6973871413
875,Transport,139.5799040794,35.7032018165
876,Restaurant,139.5759186702,35.7018419275
877,Transport,139.6986347437,35.6917137408
878,Transport,139.6754175425,35.7019951453
879,Shop,139.7002440892,35.6950728051
880,Store,139.6723227715,35.7048268275
881,Transport,139.670389057,35.7046900995
882,Transport,139.6185961819,35.7492127627
883,Transport,139.6744658796,35.703089543
884,Entertainment,139.7067913413,35.7125278535
885,Store,139.72397089,35.7299007309
886,Transport,139.728063941,35.731842913
887,Store,139.6973848343,35.6892956756
888,Shop,139.701691,35.691434
889,Restaurant,139.702107,35.6913518
890,Entertainment,139.702765,35.690453
891,Restaurant,139.7044095397,35.7105503544
892,Restaurant,139.7049313372,35.7122375756
893,Building,139.70354418,35.71127792
894,Restaurant,139.7052919865,35.6911778516
895,Shop,139.7689044516,35.6813469984
896,Restaurant,139.7038207948,35.7110752603
897,Store,139.6958214626,35.6877215793
898,Building,139.6931549907,35.6868753585
899,Store,139.6711742878,35.7026224424
900,Entertainment,139.6711873,35.704852
901,Restaurant,139.7668272257,35.681352578
902,Transport,139.7680878639,35.6808296914
903,Transport,139.7742220759,35.6986777946
904,Transport,139.703272,35.693104
905,Transport,139.7042431861,35.6909022143
906,Restaurant,139.701987505,35.6910950716
907,Store,139.7042862,35.69439422
908,Building,139.7043371201,35.6944366994
909,Store,139.7021269798,35.6874178122
910,Shop,139.6654102206,35.7068391443
911,Building,139.6718394756,35.7043257031
912,Transport,139.6991537511,35.6936334363
913,Store,139.6171116829,35.7039989935
914,Restaurant,139.6173718572,35.7046044943
915,Transport,139.702471,35.669815
916,Transport,139.7033904881,35.6483652266
917,Store,139.6993750334,35.6491396378
918,Building,139.7074396661,35.6934591329
919,Store,139.6995575736,35.6914369364
920,Transport,139.7155165672,35.6336773883
921,Shop,139.7159135342,35.6331847095
922,Transport,139.7155809402,35.6331280295
923,Transport,139.6944075823,35.6104440602
924,Entertainment,139.6959203482,35.6094126196
925,Restaurant,139.705516,35.692364
926,Transport,139.7068113558,35.6899746768
927,Transport,139.7529172897,35.7020561328
928,Park,139.7534966469,35.7047830943
929,Transport,139.73549366,35.6909730799
930,Transport,139.7063541412,35.6907857352
931,Entertainment,139.7063139081,35.6899361432
932,Transport,139.7069871426,35.6920797118
933,Restaurant,139.7688794916,35.6816245385
934,Restaurant,139.774659276,35.6995708573
935,Restaurant,139.7706627846,35.7007775651
936,Restaurant,139.769589901,35.7023087945
937,Shop,139.76958278,35.702677
938,Transport,139.8128405213,35.7589414251
939,Transport,139.8090398312,35.7103499883
940,Restaurant,139.7712507451,35.6979949753
941,Transport,139.8013177514,35.8141656757
942,Transport,139.8048019409,35.7487065514
943,Transport,139.7907847166,35.7945029224
944,Restaurant,139.7713172436,35.7016357542
945,Entertainment,139.771700046,35.7012821585
946,Restaurant,139.77104705,35.702880675
947,Park,139.769787,35.70179
948,Store,139.7742462158,35.6997908541
949,Transport,139.8034662008,35.8284262286
950,Entertainment,139.7705635428,35.7010541905
951,Store,139.7064104676,35.6984185867
952,Scenic Lookout,139.7070307464,35.6978212655
953,Shop,139.707477,35.6980600033
954,Entertainment,139.7036612034,35.6926874815
955,Shop,139.7066196799,35.6918575153
956,Shop,139.7075986862,35.6911996358
957,Transport,139.8007303476,35.8431864748
958,Restaurant,139.7704991698,35.6988716554
959,Entertainment,139.7754263878,35.6251924245
960,Restaurant,139.7707964556,35.7002189081
961,Shop,139.7593691608,35.6730008519
962,Transport,139.8200047016,35.7334323316
963,Shop,139.771605581,35.698835715
964,Restaurant,139.7758005559,35.6981392294
965,Transport,139.7596395761,35.6654972422
966,Transport,139.7714138031,35.6259009927
967,Building,139.7663015127,35.7015116005
968,Store,139.7705418552,35.6987344004
969,Store,139.7726368904,35.7003136164
970,Store,139.771038,35.701178
971,Store,139.771857,35.703149
972,Restaurant,139.7711160779,35.6993922456
973,Restaurant,139.8251561169,35.82320078
974,Building,139.767100811,35.7010498342
975,Building,139.7679430246,35.7020561328
976,Athletic & Sport,139.7670981288,35.7022456291
977,Restaurant,139.7568599403,35.6960577907
978,Transport,139.7339916229,35.6424404599
979,Restaurant,139.7594833374,35.6961488482
980,Office,139.7475973621,35.6721760889
981,Building,139.7622079007,35.6530169604
982,Scenic Lookout,139.7404418128,35.6776483283
983,Scenic Lookout,139.7412228584,35.6685583022
984,Transport,139.7400963306,35.6661264606
985,Scenic Lookout,139.7374231685,35.6524733255
986,Church,139.7080868483,35.628602215
987,Entertainment,139.6960759163,35.6649061537
988,Athletic & Sport,139.713073,35.623078
989,Store,139.7632277012,35.6721144103
990,Restaurant,139.7589661809,35.6938118893
991,Transport,139.788891077,35.6399555074
992,Shop,139.7145026922,35.6256241068
993,Restaurant,139.7665582508,35.6949779963
994,Transport,139.7134110332,35.625678612
995,Transport,139.7709792852,35.6835922369
996,Athletic & Sport,139.7114932537,35.6250267276
997,Transport,139.7487545013,35.6481250432
998,Scenic Lookout,139.8613984676,35.6441980755
999,Entertainment,139.8621797562,35.6399816652
1000,Restaurant,139.7638078227,35.699312281
1001,Restaurant,139.762798,35.693838
1002,Restaurant,139.764529,35.699534
1003,Restaurant,139.7150740027,35.5638022434
1004,Restaurant,139.7191804647,35.562680743
1005,Transport,139.7380418533,35.6281616973
1006,Transport,139.767036438,35.669673961
1007,Restaurant,139.7601351142,35.6966868823
1008,Shop,139.717030142,35.5624267587
1009,Restaurant,139.722316,35.561711
1010,Transport,139.726223096,35.5869341358
1011,Scenic Lookout,139.7383711559,35.6595414726
1012,Scenic Lookout,139.7401224779,35.6588934091
1013,Transport,139.7334018744,35.6553518578
1014,Scenic Lookout,139.7401524155,35.6525084627
1015,Shop,139.7255396857,35.6254173597
1016,Shop,139.7319316864,35.6589961181
1017,Building,139.7302901745,35.639284121
1018,Entertainment,139.771348089,35.7173951672
1019,Entertainment,139.751976,35.702041
1020,Shop,139.7196886196,35.6344216965
1021,Transport,139.7044068575,35.6204917332
1022,Restaurant,139.7603604198,35.6950531643
1023,Restaurant,139.7584121625,35.6643612132
1024,Restaurant,139.7587116312,35.6677954
1025,Entertainment,139.7287559509,35.6207446531
1026,Shop,139.7488549118,35.6094458855
1027,Scenic Lookout,139.7261033739,35.6539691015
1028,Shop,139.7154,35.625501
1029,Building,139.7733624885,35.6875176428
1030,Store,139.7741563618,35.6849919917
1031,Office,139.7282463312,35.6734653412
1032,Shop,139.7522386909,35.6958656709
1033,Restaurant,139.7016495466,35.6581265737
1034,Entertainment,139.7597193718,35.6708244678
1035,School,139.7088459725,35.6216486179
1036,Building,139.7488296032,35.6620557929
1037,Shop,139.7601217031,35.696155383
1038,Transport,139.695157227,35.6558008465
1039,Restaurant,139.759953,35.694499
1040,Restaurant,139.7238957882,35.6253613913
1041,Shop,139.7286915779,35.6176921178
1042,Office,139.7480115521,35.6709991561
1043,Scenic Lookout,139.743534182,35.6649696684
1044,Scenic Lookout,139.7432398796,35.6673728976
1045,Transport,139.7398924828,35.6657778034
1046,Transport,139.7371387752,35.6635643041
1047,Scenic Lookout,139.7359228134,35.6645487746
1048,Transport,139.7338736057,35.6640323154
1049,Scenic Lookout,139.7328007221,35.6621429614
1050,Shop,139.7304683978,35.6618823212
1051,Shop,139.7297590971,35.6585035954
1052,Scenic Lookout,139.7240930378,35.655544
1053,Scenic Lookout,139.722233,35.656025
1054,Scenic Lookout,139.7223615646,35.6580372215
1055,Shop,139.7605776787,35.6948287978
1056,Athletic & Sport,139.7051846981,35.6260296244
1057,Restaurant,139.7712421417,35.6917943417
1058,Restaurant,139.6989431977,35.6603854081
1059,Store,139.699659,35.662965
1060,Entertainment,139.6991471273,35.6623154992
1061,Transport,139.5920759439,35.7262339712
1062,Transport,139.5771277852,35.7276226877
1063,Shop,139.5619976521,35.7343696383
1064,Restaurant,139.55433918,35.730026
1065,Restaurant,139.560968,35.701174
1066,Entertainment,139.71277556,35.727863
1067,Entertainment,139.6975864848,35.6900093719
1068,Entertainment,139.6978461742,35.6937875545
1069,Restaurant,139.6981948614,35.6947590916
1070,Shop,139.7032642365,35.658900229
1071,Transport,139.7875775224,35.5512686105
1072,Shop,139.7875231504,35.5522963001
1073,Restaurant,139.5618219674,35.7343358911
1074,Restaurant,139.6975715267,35.6892636665
1075,Store,139.6953478075,35.6911922249
1076,Store,139.7002291305,35.662880464
1077,Entertainment,139.699078,35.663461
1078,Transport,139.6388256404,35.7226779223
1079,Restaurant,139.576667,35.727768
1080,Store,139.5768195391,35.7277451147
1081,Entertainment,139.7105705738,35.7111906513
1082,School,139.7400526236,35.6982927729
1083,Office,139.7424513102,35.669059479
1084,Transport,139.7412551267,35.6715780099
1085,Store,139.7019445896,35.6599201348
1086,Building,139.731939733,35.6856030832
1087,Restaurant,139.695405364,35.6627226296
1088,Entertainment,139.7493739084,35.6703605031
1089,Scenic Lookout,139.7094655037,35.6852566897
1090,Shop,139.6963499666,35.6897296178
1091,Entertainment,139.7022289038,35.6936002164
1092,Shop,139.7036880255,35.693310495
1093,Store,139.7003754973,35.659817709
1094,Office,139.7223293781,35.6781280561
1095,Entertainment,139.717281,35.667896
1096,Transport,139.7178554535,35.6705455586
1097,Shop,139.695962593,35.6599626306
1098,Entertainment,139.6952819824,35.6600596081
1099,Shop,139.7064882517,35.670101045
1100,Store,139.7215890884,35.6714846943
1101,Shop,139.6980587393,35.6608681126
1102,Office,139.7299296117,35.6602216855
1103,Entertainment,139.7024220228,35.6470526758
1104,Shop,139.6984590434,35.6954919346
1105,Shop,139.7155541182,35.6678239635
1106,Entertainment,139.7293460369,35.6595627334
1107,Shop,139.6967637984,35.6893387133
1108,Restaurant,139.6978890896,35.696294793
1109,Shop,139.703552,35.69054236
1110,Restaurant,139.702360332,35.6906299774
1111,Entertainment,139.7016119957,35.7134490726
1112,Transport,139.712458849,35.6651153505
1113,Entertainment,139.7153044399,35.6673488334
1114,Transport,139.7376823425,35.6840192464
1115,Entertainment,139.776456356,35.7188868794
1116,Office,139.7156345844,35.6676866829
1117,Shop,139.712421298,35.668889515
1118,Restaurant,139.6942251921,35.6937744844
1119,Entertainment,139.6684317291,35.6604938261
1120,Restaurant,139.7019743386,35.6889958978
1121,Store,139.7054314613,35.6913216271
1122,Building,139.5572340488,35.7263428442
1123,Shop,139.6987237302,35.6925645267
1124,Shop,139.6948143267,35.6872110163
1125,Shop,139.700724,35.661728
1126,Store,139.7637229658,35.6721951021
1127,Transport,139.7737044096,35.6825334177
1128,Store,139.6973720866,35.6894792036
1129,Restaurant,139.7115361691,35.688280502
1130,Entertainment,139.6956574917,35.6586474298
1131,Restaurant,139.7498166561,35.6430682252
1132,Restaurant,139.7445234639,35.6474920244
1133,School,139.749386,35.643561
1134,Entertainment,139.748452,35.642538
1135,Transport,139.7582173347,35.6660567293
1136,Transport,139.7755551338,35.681387437
1137,Transport,139.7822485864,35.686355776
1138,Park,139.8039865494,35.7123013583
1139,Transport,139.7585445642,35.6671942138
1140,Transport,139.7581744194,35.6666145781
1141,Building,139.7488549118,35.642072266
1142,Restaurant,139.7459356409,35.6429218437
1143,Transport,139.7746733576,35.6982906161
1144,Transport,139.7028833628,35.5720962773
1145,Entertainment,139.6958935261,35.5322873447
1146,Store,139.70353,35.572658
1147,Shop,139.7011613846,35.5739146755
1148,Store,139.7491742938,35.643483494
1149,Restaurant,139.7484556868,35.6427491078
1150,Entertainment,139.7155837409,35.5626269433
1151,Office,139.724077052,35.558825898
1152,Transport,139.7708800435,35.6916875999
1153,Restaurant,139.6910762787,35.6947460216
1154,Transport,139.6928089857,35.6943931328
1155,Transport,139.6997880936,35.6903456913
1156,Store,139.700749,35.572824
1157,Entertainment,139.7148822248,35.5620316183
1158,Transport,139.691459164,35.5729296695
1159,Transport,139.700265,35.575809
1160,Transport,139.685504,35.5796537786
1161,Transport,139.6823644638,35.5852975432
1162,Transport,139.680900655,35.591933289
1163,Transport,139.72402158,35.62541865
1164,Building,139.6931491,35.6940187781
1165,Building,139.6903467178,35.6952775303
1166,Office,139.6895944466,35.6958377061
1167,Shop,139.6876698732,35.6941426244
1168,Restaurant,139.700029,35.577449
1169,Shop,139.5686035156,35.6210327148
1170,Restaurant,139.6995460202,35.573967315
1171,Restaurant,139.6973571286,35.5812732226
1172,Store,139.6975665407,35.5810863937
1173,Transport,139.7224856168,35.6224676488
1174,Restaurant,139.6887212992,35.6955323917
1175,Transport,139.7093689442,35.64720089
1176,Transport,139.7156721354,35.6342834227
1177,Store,139.7031411636,35.5722799642
1178,Restaurant,139.7001314163,35.5785962884
1179,Office,139.687614,35.694153
1180,Transport,139.7150284052,35.615991369
1181,Restaurant,139.6872273088,35.693256036
1182,Store,139.7150550652,35.5615831451
1183,Shop,139.715354315,35.562584066
1184,Building,139.7184666029,35.5588485408
1185,Building,139.7198241949,35.5583364171
1186,Restaurant,139.716677,35.560605
1187,Office,139.7179079751,35.5610444832
1188,Office,139.7178715467,35.5602085864
1189,Shop,139.7180077297,35.5606895575
1190,Restaurant,139.717662,35.560798
1191,Entertainment,139.7157483296,35.5625004596
1192,Store,139.7199529776,35.562288302
1193,Shop,139.7028887272,35.5730463873
1194,Transport,139.7004088724,35.5784084319
1195,Transport,139.7079333656,35.5892285826
1196,Transport,139.7130596638,35.6024582256
1197,Transport,139.713728,35.605605
1198,Transport,139.715427,35.612083
1199,Transport,139.717076,35.616046
1200,Transport,139.723993312,35.626311003
1201,Office,139.6894000187,35.695021551
1202,Building,139.6904219837,35.693970206
1203,Transport,139.7006356716,35.6907465235
1204,Transport,139.7223272642,35.6230472395
1205,Transport,139.6905130148,35.6951773281
1206,Transport,139.703652,35.583892
1207,Restaurant,139.694221022,35.5728717122
1208,Transport,139.7012213996,35.5821013342
1209,Transport,139.7013249993,35.658507954
1210,Transport,139.7022436038,35.6835926576
1211,Store,139.693072,35.572953
1212,Store,139.6878446186,35.6949035336
1213,Office,139.687726,35.694499
1214,Transport,139.7117634169,35.5965146896
1215,Store,139.6989028067,35.5763085278
1216,Restaurant,139.6982109547,35.5794339759
1217,Transport,139.7111450064,35.5942204983
1218,Transport,139.701333046,35.6585172161
1219,Restaurant,139.6946148959,35.6892222083
1220,Transport,139.6912481319,35.599817
1221,Transport,139.6852397919,35.5969535981
1222,Transport,139.7102272511,35.6465524507
1223,Entertainment,139.692377,35.694322
1224,Restaurant,139.6975564957,35.6936917072
1225,Restaurant,139.7033538,35.57229394
1226,Transport,139.7030364476,35.6049858465
1227,Store,139.70152,35.573199
1228,Store,139.6890610177,35.6954738971
1229,Transport,139.6883490208,35.69576
1230,Restaurant,139.702991,35.572831
1231,Store,139.7002241442,35.5755674284
1232,Transport,139.7056138515,35.586261675
1233,Transport,139.6993589401,35.691373909
1234,Restaurant,139.6988030843,35.6921055851
1235,Transport,139.7048521042,35.6908598018
1236,Restaurant,139.7035500564,35.5724773645
1237,Entertainment,139.6988090873,35.69318415
1238,Restaurant,139.6907973289,35.6948331544
1239,Transport,139.7284330095,35.5890748867
1240,Transport,139.7348499298,35.6062484343
1241,Transport,139.7474676164,35.6454250553
1242,Shop,139.7542297402,35.6476902832
1243,Restaurant,139.7522035174,35.647259342
1244,Store,139.7160226451,35.5623174414
1245,Shop,139.7155338656,35.5618935837
1246,Shop,139.7150351153,35.5620075797
1247,Transport,139.717375,35.562624
1248,Shop,139.7238287004,35.5692345483
1249,Shop,139.7145313816,35.5628420829
1250,Store,139.7156236412,35.5624885088
1251,Store,139.7004425526,35.5778240375
1252,Shop,139.7152595524,35.5618729475
1253,Restaurant,139.6807610863,35.5752220182
1254,Shop,139.6875704337,35.6939269264
1255,Entertainment,139.7006303072,35.6630843752
1256,Transport,139.7383313183,35.6285080238
1257,Transport,139.649861455,35.705375521
1258,Building,139.7488000182,35.6470177047
1259,Transport,139.7109889984,35.644899179
1260,Transport,139.7090578079,35.6474275701
1261,Transport,139.7314596176,35.6628751731
1262,Store,139.7237724066,35.6262520041
1263,Transport,139.6971541643,35.5316499792
1264,Entertainment,139.696325037,35.5322746642
1265,Shop,139.7301614285,35.6189131459
1266,Transport,139.6925863624,35.5677142806
1267,Shop,139.6924511147,35.564654619
1268,Restaurant,139.692986,35.567895
1269,Transport,139.7478169323,35.6455826372
1270,Transport,139.7633935225,35.675045973
1271,Building,139.7758448124,35.6247563794
1272,Restaurant,139.716124,35.56359
1273,Shop,139.7613340616,35.662326015
1274,Transport,139.7596335411,35.6627880054
1275,Transport,139.6925622225,35.6905940332
1276,Shop,139.7746860981,35.6989892786
1277,Restaurant,139.761496763,35.6621655893
1278,Store,139.6656048808,35.7096626738
1279,Restaurant,139.602105,35.703547
1280,Restaurant,139.596033,35.70646
1281,Entertainment,139.6500518918,35.7060724878
1282,Restaurant,139.7612911463,35.6630320747
1283,Store,139.7718847595,35.6987440229
1284,Store,139.7735649347,35.6962120184
1285,Building,139.7711992264,35.7005488584
1286,Store,139.6663573662,35.7067006706
1287,Transport,139.6843,35.706356
1288,Restaurant,139.6663375667,35.7095028942
1289,Store,139.6665218621,35.706861284
1290,Store,139.6648673548,35.7088396179
1291,Restaurant,139.7752332687,35.6979284855
1292,Restaurant,139.7705268788,35.7023647155
1293,Store,139.6677178,35.70985648
1294,Office,139.6968269348,35.6675123579
1295,Building,139.7041434547,35.6702709614
1296,Shop,139.7023053467,35.6647111208
1297,Restaurant,139.6652680635,35.7045086599
1298,Transport,139.6863234043,35.7107245854
1299,Building,139.8225435937,35.6687942365
1300,Restaurant,139.665589,35.707727
1301,Shop,139.6969080716,35.6897101284
1302,Shop,139.6966338158,35.6895527346
1303,Shop,139.665542,35.709888
1304,Shop,139.6693973053,35.7097591027
1305,Shop,139.6728157997,35.7090388848
1306,Restaurant,139.6989619732,35.658507954
1307,Restaurant,139.6916824579,35.6779744523
1308,Restaurant,139.7072768211,35.6907508804
1309,Shop,139.6496810764,35.708333232
1310,Entertainment,139.6475372314,35.6999855042
1311,Transport,139.6353721619,35.7047743822
1312,Shop,139.6649620367,35.7087281755
1313,Restaurant,139.7704575876,35.699894702
1314,Entertainment,139.7252047062,35.626736005
1315,Transport,139.8133099079,35.7104806619
1316,Shop,139.8106384277,35.7099666779
1317,Restaurant,139.7616614792,35.6647176145
1318,Transport,139.7978872061,35.710916239
1319,Office,139.7984933853,35.7143920589
1320,Entertainment,139.7719784081,35.7002406477
1321,Shop,139.7665348649,35.6835530216
1322,Store,139.7665643692,35.6835225208
1323,Transport,139.7738599777,35.682398341
1324,Entertainment,139.7713256284,35.691625025
1325,Shop,139.7637158632,35.6725153341
1326,Shop,139.66623085,35.709045
1327,Store,139.669061,35.709697
1328,Restaurant,139.7057459503,35.6906806259
1329,Restaurant,139.7013859484,35.6891130153
1330,Restaurant,139.715134,35.666533
1331,Restaurant,139.7050260833,35.6711071689
1332,Restaurant,139.7729730834,35.6989382911
1333,Store,139.7623667121,35.6649889609
1334,Entertainment,139.6495308958,35.7072305461
1335,Shop,139.7668594122,35.681134709
1336,Building,139.692492485,35.6897182977
1337,Store,139.7643113136,35.6730273806
1338,Park,139.674964288,35.7212009917
1339,Transport,139.6729110181,35.7374895599
1340,Restaurant,139.6717348695,35.7398452048
1341,Entertainment,139.675266,35.743521
1342,Transport,139.653521579,35.7196757205
1343,Store,139.771488905,35.6980243278
1344,Shop,139.7086016119,35.661987959
1345,Park,139.6966338158,35.6707024451
1346,Restaurant,139.7025990486,35.6596499046
1347,Store,139.6759164333,35.7083462997
1348,Shop,139.6751815081,35.7084987561
1349,Restaurant,139.5824615657,35.7041176982
1350,Entertainment,139.6899085238,35.6707046223
1351,Restaurant,139.681288898,35.6701838467
1352,Store,139.7711026669,35.699498977
1353,Store,139.7659292851,35.670804579
1354,Building,139.6626149676,35.7072314305
1355,Transport,139.6843063831,35.6506010236
1356,Restaurant,139.6854218653,35.6503429009
1357,Restaurant,139.6968081594,35.6608893602
1358,Restaurant,139.7032213211,35.6588827946
1359,Shop,139.7007496655,35.6926940166
1360,Shop,139.7640001774,35.6743194663
1361,Store,139.757114482,35.6564645758
1362,Entertainment,139.7759923339,35.6984980918
1363,Entertainment,139.6666763033,35.7060531883
1364,Shop,139.6483701111,35.7059237129
1365,Restaurant,139.7716122866,35.6980570012
1366,Restaurant,139.7748148441,35.6983140321
1367,Store,139.7093582153,35.7294217102
1368,Restaurant,139.7092299698,35.7290088798
1369,Entertainment,139.715693593,35.7298267006
1370,Store,139.7705434263,35.7003713379
1371,Restaurant,139.761007,35.668662
1372,Shop,139.7393781692,35.6286812446
1373,Restaurant,139.793613,35.715746
1374,Shop,139.809866,35.709914
1375,Shop,139.8097931312,35.710194743
1376,Entertainment,139.8120117188,35.7101844681
1377,Restaurant,139.8199993372,35.7097096846
1378,Shop,139.6979856491,35.5281749385
1379,Restaurant,139.6905452013,35.6953450577
1380,Restaurant,139.773106277,35.6980787835
1381,Shop,139.7737526894,35.698026506
1382,Office,139.7426622361,35.6300657541
1383,Shop,139.7394319,35.6286935
1384,Shop,139.791970253,35.6345188593
